sap,type_meal,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,ИЮЛ 2021
045af141-72d1-3163-f9ef-cea8af3547fb,Овощи/Грибы,0.09277979450721024,0.08945417528442562,0.09848773711887722,0.10043222760818184,0.13709823257241036,0.11649864429123895,0.10815801234532373,0.11695539404029537,0.09630545075260888,0.07893428899832626,0.07159215896270694,0.07811367343656701,0.10393233048597414,0.10777678805606578,0.10788051705409432,0.11787695753650551,0.10570770670039965,0.10804146900491073,0.13282378659114355,0.13242387266815622,0.10987286567429484
045af141-72d1-3163-f9ef-cea8af3547fb,Овощи/Зелень,0.05850079089945712,0.06219025545104876,0.06863107702839052,0.06725075433364269,0.09527830727602168,0.09051161380216385,0.06899279023712501,0.07553578863320223,0.07652957177698853,0.08572341977028271,0.06195992173750875,0.060751700762292186,0.07396646851201329,0.07726694119694852,0.08563458538480431,0.08364273402106669,0.08919561532503051,0.08658850334367135,0.07952768495440127,0.07731630861701867,0.1070700049282022
045af141-72d1-3163-f9ef-cea8af3547fb,Фрукты/Экзотика,0.09046120514397375,0.11541574568545634,0.09357653982932858,0.08779377302347467,0.09026628032392449,0.08453995272272956,0.05420210176453479,0.05142789162799623,0.07693226395723135,0.14716242117505232,0.1256199294227099,0.12389575615871881,0.11163565014234357,0.12471190338288642,0.11095771967636356,0.09453490959925807,0.07556544263554711,0.05727770675309246,0.04343709721712181,0.04336654238979047,0.08538259244510164
045af141-72d1-3163-f9ef-cea8af3547fb,Фрукты/Ягоды,0.07442958068996652,0.07541623460676622,0.09299838871299278,0.08772372344150493,0.11981366059311711,0.12087357511012937,0.10012874421806268,0.1394412623860202,0.14863297119673313,0.13962220494303063,0.1083682314312973,0.1124591177439506,0.1331616758742665,0.095456910017912,0.10870923023080699,0.09695145178511472,0.09474028128246581,0.08270553125510122,0.0903681513053067,0.11208491820759846,0.14739110370944478
587a9668-3c38-455d-e5fb-efd5ce206d07,Овощи/Грибы,0.03719100143549568,0.03211144716144515,0.034571757936539355,0.036958806008774193,0.0480661332131006,0.04982563335235316,0.04871042804703759,0.0618362486725552,0.04827005091523933,0.04520133132311056,0.030547786185758673,0.029879711503010845,0.041664466183904056,0.042502658257227544,0.04032291685299454,0.03278904254208485,0.03759499795678234,0.03808416053381142,0.05425058286360327,0.0703260142419811,0.05267953195958936
587a9668-3c38-455d-e5fb-efd5ce206d07,Овощи/Зелень,0.022541113749566133,0.025323832033355382,0.022863548907334393,0.020780353886443045,0.036650562531610545,0.04059817927727843,0.03200057708005419,0.03212069288760268,0.03615847371816606,0.041947686398953916,0.024995505120882007,0.023508812136059987,0.030270965116658485,0.029306897343734765,0.028342654656103368,0.027917459960958547,0.037691120451364524,0.032607289780214065,0.036487946985680406,0.045186777590825206,0.056987490544650014
587a9668-3c38-455d-e5fb-efd5ce206d07,Фрукты/Экзотика,0.037301842257916336,0.04828741768648409,0.0385279211741211,0.029826951986855796,0.03649440692951104,0.04257889661388349,0.021659254456521747,0.021690299209996083,0.04515834181413067,0.062413738772771184,0.04112880338356595,0.046415175483475964,0.053224323443332486,0.0504261295960169,0.04661178463491146,0.02711837823557907,0.021675616982541827,0.021273865779114436,0.01342674797330281,0.019675102380215307,0.036858574985521676
587a9668-3c38-455d-e5fb-efd5ce206d07,Фрукты/Ягоды,0.029618753369545506,0.02900133079494606,0.030816659029378014,0.028546955079954223,0.039409413894733965,0.05035291620796314,0.04482219053744776,0.061221305714278106,0.06218566038491834,0.0672126968944564,0.03350591892379302,0.03480917896023967,0.04335391900572119,0.037620847169687416,0.04477917645263646,0.037339914134795704,0.03593634791257224,0.0364849736955299,0.03668894214567837,0.05147199451326365,0.06155675191192223
ed24bb94-f9be-21e7-4d06-fe9a9bbc83c5,Овощи/Грибы,0.08883103640364307,0.0836531451858897,0.08801357882077811,0.09578272315678636,0.13043212432318865,0.13550242359744397,0.13817526778157246,0.15006675787111587,0.1161847237258734,0.10163170094250469,0.07515339479717485,0.08654221151157844,0.10449356403349998,0.10920121553099153,0.12131718858034521,0.023290219069575013,0.18221964109430336,0.1977949364542336,0.25943296338882144,0.2632839977346462,0.22947812993899752
ed24bb94-f9be-21e7-4d06-fe9a9bbc83c5,Овощи/Зелень,0.052234665878424444,0.05345584047654599,0.0553484914834341,0.052483081622769566,0.07936717302631627,0.08995402610830729,0.08915432030192734,0.0876490102124373,0.08934600002299993,0.08999536881008308,0.06616263200440037,0.057119916445015025,0.06007878230996489,0.0635041256505729,0.07652564106349105,0.012814790963280465,0.10851800767627534,0.11075230269691866,0.12897101222314986,0.13170401126475065,0.14695907153464757
ed24bb94-f9be-21e7-4d06-fe9a9bbc83c5,Фрукты/Экзотика,0.08860140025251712,0.12219701643859417,0.08660916361206832,0.0772211028670679,0.08251816148056675,0.09427164107651827,0.0679967768658538,0.04998746668989152,0.0905794706541556,0.15038150104812315,0.11240670007945565,0.11183215626955555,0.10829549858765414,0.12111047523443347,0.13208234360137452,0.016541016974361354,0.10161183252195372,0.08135168682503263,0.06978450537248472,0.0619487520544016,0.12174395674078407
ed24bb94-f9be-21e7-4d06-fe9a9bbc83c5,Фрукты/Ягоды,0.07228172625274835,0.06806017900688652,0.07523283643573232,0.07752666005335473,0.11112132882463792,0.1278831317786079,0.1246344778889453,0.1902652114173747,0.20566592417485677,0.18137070502070501,0.10010154224069057,0.08744289382287172,0.0926673333466779,0.07019163726785009,0.0961012463423253,0.02085994556536099,0.12751919066064835,0.13440762939701884,0.14324550501741495,0.16681128413094518,0.22957612222420426
9d5a0e56-25b6-dcfa-d6ae-f4e447650933,Овощи/Грибы,0.07209225863660519,0.0551373408678689,0.053837091115514234,0.05724655879093317,0.06797439010940852,0.06850245019826637,0.07340869200973502,0.1034169453385048,0.07452367188918067,0.05989791095432481,0.05497115862778635,0.05803142197317399,0.05897706937009341,0.05449241698737286,0.06005524952012581,0.05717480567952586,0.05733593483836164,0.0640018845926595,0.0844292732230934,0.10283814198250657,0.06713398524421083
9d5a0e56-25b6-dcfa-d6ae-f4e447650933,Овощи/Зелень,0.047865242950077755,0.0433437320212496,0.04066935029072946,0.042730988222406376,0.055276282164002113,0.054449853050452905,0.05494043223531389,0.06576734381174237,0.06574976718746309,0.06810537977319808,0.05106734842587658,0.04395656057982533,0.04664883917641102,0.04609447136392643,0.04715514098063762,0.045534088163312225,0.05879030193647211,0.06667309492050588,0.06772444358201464,0.07270022531035468,0.08699141013627489
9d5a0e56-25b6-dcfa-d6ae-f4e447650933,Фрукты/Экзотика,0.07175837598320366,0.07323223765896208,0.059438616067849066,0.04596958736154136,0.05111966537440883,0.048305005645137525,0.037341692398230424,0.032022874655519507,0.0420248606912987,0.07625140286500874,0.06107615777391308,0.05838425136581581,0.05835883197003943,0.06137881768358811,0.05700795810845059,0.04254620903276084,0.03495908098421286,0.03034287426639351,0.023403277384604643,0.020718269726689303,0.03836141273054343
9d5a0e56-25b6-dcfa-d6ae-f4e447650933,Фрукты/Ягоды,0.049430581890270525,0.04010332923751435,0.04528469286765545,0.0459080462370291,0.058103088597349396,0.06066781272389325,0.05707372043036754,0.11294191389311123,0.1072905777859301,0.09774015774441311,0.07033577959996634,0.05680780652400084,0.06048428047930643,0.048157359169712255,0.05735496084118906,0.04431795847096243,0.04929374404717761,0.050590030206963656,0.051387401598090784,0.0738476512784619,0.09708537885555688
539fa19a-bbf5-eb07-5935-a9ae0ba6b72c,Овощи/Грибы,0.12390845205778313,0.12237627260634486,0.10415364705100848,0.10466893581879659,0.14496078334036086,0.1359814475978873,0.12397879829694732,0.13420394512469003,0.12396418792456074,0.10346712491498426,0.08741886239205199,0.09761498546342902,0.11377696589180121,0.11743304513934415,0.12021307876059997,0.11298280733986131,0.11017108609852552,0.11133061793097321,0.13235456996528902,0.13961136774549965,0.11240871103868699
539fa19a-bbf5-eb07-5935-a9ae0ba6b72c,Овощи/Зелень,0.0706444007524343,0.06822263258984816,0.0637177370458535,0.056952495129517305,0.08243014283045878,0.08933593948926134,0.07586306835298133,0.07918561845038588,0.09614299899076315,0.0983631776044464,0.07458984527023568,0.07109888924633959,0.06987230619093829,0.06682239728688529,0.0770801936820352,0.06950966681546109,0.08125463432226863,0.08411196152279618,0.08311177585817499,0.08853602942179775,0.11423046151028578
539fa19a-bbf5-eb07-5935-a9ae0ba6b72c,Фрукты/Экзотика,0.11685861877470784,0.13010857456082864,0.11408027254547452,0.0837112486214116,0.08565641012744521,0.08642202756472794,0.06525254645187414,0.04898568366573258,0.07297704415155196,0.11213964479700583,0.0990600970292522,0.106021235313496,0.11904064862158072,0.12117780639677947,0.10549679890285517,0.07409137617071193,0.061842216095294854,0.051128399627268,0.03653880746151306,0.03925892858616438,0.05455819389177331
539fa19a-bbf5-eb07-5935-a9ae0ba6b72c,Фрукты/Ягоды,0.08851077282918339,0.07728173004217229,0.08353010472776647,0.0766115317946536,0.10370538671632736,0.11627262138963312,0.09728426601385261,0.15380898753405664,0.17913955658634928,0.1731055228855364,0.11743677562144308,0.0995308319302718,0.11856421706396768,0.09095457832716985,0.11408950412862051,0.09370956286245667,0.09241291829390902,0.08767279509170423,0.08002482845732807,0.11437416804924631,0.13715393084769098
c3d9a2f4-fd5a-234f-cf06-daa84cb126cb,Овощи/Грибы,0.21632971986398272,0.19035976352141032,0.174960517823935,0.19942373578181424,0.24265749164493772,0.19126492981412999,0.1877128563538824,0.24170273085553642,0.1782312711464392,0.14770297671248658,0.14425223013316388,0.15596935303644818,0.19020440435955466,0.2258638845536165,0.21916964538431252,0.230920177451138,0.21135810370471414,0.04585507043461731,0.24495897970122965,0.24368685202584797,0.19638529055822654
c3d9a2f4-fd5a-234f-cf06-daa84cb126cb,Овощи/Зелень,0.10376481272836707,0.0982507675846005,0.09951943246776208,0.10524068385335815,0.14920178518652547,0.11934431290311555,0.09889310283542399,0.11636458245204759,0.12514437937743011,0.13593578333118375,0.10653026835538812,0.10432795331598253,0.11528205649426063,0.11547705676414521,0.1122936260548465,0.10672242798416726,0.13048296819312605,0.025640614675863597,0.11051809904645424,0.11949915476945402,0.14018837888031313
c3d9a2f4-fd5a-234f-cf06-daa84cb126cb,Фрукты/Экзотика,0.1510186204432028,0.19282754562723925,0.13509643504629604,0.13455710402486792,0.1388304381514808,0.11185909989420996,0.07693533148429427,0.07070151073707914,0.07869720165353467,0.13288989463616638,0.1316740036897986,0.15201661703377434,0.17673407410311928,0.20956066287218886,0.18095835477880984,0.1446295592326504,0.10969352008646062,0.01707844762616539,0.07834488044034904,0.07007315289469719,0.10664648926635485
